order_id,date,time
14694,2015-09-03,13:12:23
14695,2015-09-03,13:20:55
14696,2015-09-03,13:21:24
14697,2015-09-03,13:23:37
14698,2015-09-03,13:24:19
14699,2015-09-03,13:30:19
14700,2015-09-03,13:38:34
14701,2015-09-03,13:47:09
14702,2015-09-03,13:55:34
14703,2015-09-03,14:19:30
14704,2015-09-03,14:27:03
14705,2015-09-03,14:44:57
14706,2015-09-03,15:48:17
14707,2015-09-03,15:59:46
14708,2015-09-03,16:20:05
14709,2015-09-03,16:25:35
14710,2015-09-03,16:31:08
14711,2015-09-03,16:33:13
14712,2015-09-03,16:35:54
14713,2015-09-03,16:59:47
14714,2015-09-03,17:07:59
14715,2015-09-03,17:15:00
14716,2015-09-03,17:23:07
14717,2015-09-03,17:32:25
14718,2015-09-03,17:32:42
14719,2015-09-03,17:33:29
14720,2015-09-03,17:53:34
14721,2015-09-03,17:59:05
14722,2015-09-03,17:59:50
14723,2015-09-03,18:11:47
14724,2015-09-03,18:15:52
14725,2015-09-03,18:21:50
14726,2015-09-03,18:24:46
14727,2015-09-03,18:43:57
14728,2015-09-03,18:49:15
14729,2015-09-03,18:54:05
14730,2015-09-03,18:55:19
14731,2015-09-03,18:59:00
14732,2015-09-03,19:00:01
14733,2015-09-03,19:28:11
14734,2015-09-03,19:40:07
14735,2015-09-03,20:05:40
14736,2015-09-03,20:21:36
14737,2015-09-03,20:50:31
14738,2015-09-03,21:25:34
14739,2015-09-03,22:13:55
14740,2015-09-04,11:16:43
14741,2015-09-04,11:31:47
14742,2015-09-04,11:41:32
14743,2015-09-04,11:41:58
14744,2015-09-04,12:04:05
14745,2015-09-04,12:09:08
14746,2015-09-04,12:17:39
14747,2015-09-04,12:24:33
14748,2015-09-04,12:30:31
14749,2015-09-04,12:32:00
14750,2015-09-04,12:37:27
14751,2015-09-04,12:39:15
14752,2015-09-04,12:47:44
14753,2015-09-04,12:49:31
14754,2015-09-04,12:53:51
14755,2015-09-04,12:59:46
14756,2015-09-04,13:09:35
14757,2015-09-04,13:18:03
14758,2015-09-04,13:30:42
14759,2015-09-04,13:33:04
14760,2015-09-04,13:57:59
14761,2015-09-04,14:00:08
14762,2015-09-04,14:03:22
14763,2015-09-04,14:05:32
14764,2015-09-04,14:19:19
14765,2015-09-04,14:36:06
14766,2015-09-04,15:03:38
14767,2015-09-04,15:07:03
14768,2015-09-04,15:13:53
14769,2015-09-04,15:56:10
14770,2015-09-04,16:31:57
14771,2015-09-04,16:49:32
14772,2015-09-04,16:49:58
14773,2015-09-04,16:55:39
14774,2015-09-04,16:58:14
14775,2015-09-04,17:00:15
14776,2015-09-04,17:08:55
14777,2015-09-04,17:49:09
14778,2015-09-04,17:50:21
14779,2015-09-04,17:57:39
14780,2015-09-04,18:15:48
14781,2015-09-04,18:20:35
14782,2015-09-04,18:26:00
14783,2015-09-04,18:26:45
14784,2015-09-04,18:35:17
14785,2015-09-04,18:40:45
14786,2015-09-04,18:44:54
14787,2015-09-04,18:47:53
14788,2015-09-04,18:53:40
14789,2015-09-04,18:54:41
14790,2015-09-04,18:55:16
14791,2015-09-04,19:13:48
14792,2015-09-04,19:17:30
14793,2015-09-04,19:40:40
14794,2015-09-04,20:11:28
14795,2015-09-04,20:40:27
14796,2015-09-04,21:10:58
14797,2015-09-04,21:25:32
14798,2015-09-04,21:36:28
14799,2015-09-04,21:40:37
14800,2015-09-04,21:52:57
14801,2015-09-04,22:01:17
14802,2015-09-04,22:16:29
14803,2015-09-04,22:30:25
14804,2015-09-04,22:32:16
14805,2015-09-04,22:52:46
14806,2015-09-05,11:41:46
14807,2015-09-05,11:45:29
14808,2015-09-05,11:52:59
14809,2015-09-05,11:59:35
14810,2015-09-05,12:15:44
14811,2015-09-05,12:33:44
14812,2015-09-05,12:37:30
14813,2015-09-05,12:51:28
14814,2015-09-05,13:11:32
14815,2015-09-05,13:11:51
14816,2015-09-05,13:31:43
14817,2015-09-05,13:42:31
14818,2015-09-05,14:04:26
14819,2015-09-05,14:08:17
14820,2015-09-05,14:15:30
14821,2015-09-05,14:30:19
14822,2015-09-05,14:45:09
14823,2015-09-05,14:48:04
14824,2015-09-05,15:05:25
14825,2015-09-05,15:08:03
14826,2015-09-05,15:16:54
14827,2015-09-05,15:38:54
14828,2015-09-05,15:41:36
14829,2015-09-05,15:54:25
14830,2015-09-05,16:17:31
14831,2015-09-05,16:22:10
14832,2015-09-05,16:22:21
14833,2015-09-05,17:14:04
14834,2015-09-05,17:22:11
14835,2015-09-05,17:32:05
14836,2015-09-05,17:32:21
14837,2015-09-05,17:33:04
14838,2015-09-05,17:34:03
14839,2015-09-05,17:34:27
14840,2015-09-05,18:06:42
14841,2015-09-05,18:12:56
14842,2015-09-05,18:24:21
14843,2015-09-05,18:37:38
14844,2015-09-05,18:48:10
14845,2015-09-05,19:09:46
14846,2015-09-05,19:14:51
14847,2015-09-05,19:16:28
14848,2015-09-05,19:47:13
14849,2015-09-05,19:52:43
14850,2015-09-05,20:05:56
14851,2015-09-05,20:08:52
14852,2015-09-05,20:10:44
14853,2015-09-05,20:11:28
14854,2015-09-05,20:38:34
14855,2015-09-05,20:44:52
14856,2015-09-05,20:46:16
14857,2015-09-05,21:08:17
14858,2015-09-05,21:16:22
14859,2015-09-05,21:30:11
14860,2015-09-05,21:51:05
14861,2015-09-05,21:51:25
14862,2015-09-05,21:52:48
14863,2015-09-05,22:22:24
14864,2015-09-05,22:27:53
14865,2015-09-06,11:51:21
14866,2015-09-06,12:07:54
14867,2015-09-06,12:17:57
14868,2015-09-06,12:30:22
14869,2015-09-06,12:37:35
14870,2015-09-06,12:53:39
14871,2015-09-06,13:04:40
14872,2015-09-06,14:03:33
14873,2015-09-06,14:31:56
14874,2015-09-06,14:32:12
14875,2015-09-06,14:51:40
14876,2015-09-06,14:57:04
14877,2015-09-06,15:18:22
14878,2015-09-06,15:30:00
14879,2015-09-06,15:56:48
14880,2015-09-06,16:27:40
14881,2015-09-06,16:31:04
14882,2015-09-06,16:43:51
14883,2015-09-06,17:24:24
14884,2015-09-06,17:24:28
14885,2015-09-06,17:24:36
14886,2015-09-06,17:28:59
14887,2015-09-06,17:31:00
14888,2015-09-06,17:34:13
14889,2015-09-06,17:47:35
14890,2015-09-06,17:48:54
14891,2015-09-06,17:51:42
14892,2015-09-06,17:52:54
14893,2015-09-06,17:55:52
14894,2015-09-06,18:04:45
14895,2015-09-06,18:20:12
14896,2015-09-06,18:22:21
14897,2015-09-06,18:34:43
14898,2015-09-06,18:42:40
14899,2015-09-06,18:43:21
14900,2015-09-06,18:44:07
14901,2015-09-06,19:00:20
14902,2015-09-06,19:02:15
14903,2015-09-06,19:27:25
14904,2015-09-06,19:28:10
14905,2015-09-06,19:35:48
14906,2015-09-06,19:47:39
14907,2015-09-06,19:50:05
14908,2015-09-06,20:45:13
14909,2015-09-06,21:09:26
14910,2015-09-06,21:25:41
14911,2015-09-06,21:50:56
14912,2015-09-07,11:20:50
14913,2015-09-07,11:47:08
14914,2015-09-07,11:56:51
14915,2015-09-07,11:57:29
14916,2015-09-07,12:00:31
14917,2015-09-07,12:02:44
14918,2015-09-07,12:04:16
14919,2015-09-07,12:25:20
14920,2015-09-07,12:27:44
14921,2015-09-07,12:28:38
14922,2015-09-07,12:40:45
14923,2015-09-07,12:41:12
14924,2015-09-07,12:47:24
14925,2015-09-07,12:59:03
14926,2015-09-07,13:08:31
14927,2015-09-07,13:11:44
14928,2015-09-07,13:15:10
14929,2015-09-07,13:20:17
14930,2015-09-07,13:24:51
14931,2015-09-07,13:36:36
14932,2015-09-07,13:40:40
14933,2015-09-07,13:41:10
14934,2015-09-07,13:58:24
14935,2015-09-07,14:01:05
14936,2015-09-07,14:07:33
14937,2015-09-07,14:47:30
14938,2015-09-07,14:56:16
14939,2015-09-07,15:00:05
14940,2015-09-07,15:11:29
14941,2015-09-07,16:08:30
14942,2015-09-07,16:24:34
14943,2015-09-07,16:33:41
14944,2015-09-07,17:02:55
14945,2015-09-07,17:04:17
14946,2015-09-07,17:06:04
14947,2015-09-07,17:07:58
14948,2015-09-07,17:21:35
14949,2015-09-07,17:36:26
14950,2015-09-07,17:36:33
14951,2015-09-07,17:55:24
14952,2015-09-07,17:59:46
14953,2015-09-07,18:03:16
14954,2015-09-07,18:11:31
14955,2015-09-07,18:21:16
14956,2015-09-07,18:21:42
14957,2015-09-07,18:26:16
14958,2015-09-07,18:35:05
14959,2015-09-07,18:47:22
14960,2015-09-07,19:04:12
14961,2015-09-07,19:06:08
14962,2015-09-07,19:41:50
14963,2015-09-07,19:54:34
14964,2015-09-07,19:59:49
14965,2015-09-07,20:24:09
14966,2015-09-07,20:28:06
14967,2015-09-07,21:00:20
14968,2015-09-07,21:23:51
14969,2015-09-07,21:56:22
14970,2015-09-07,21:59:38
14971,2015-09-07,23:01:45
14972,2015-09-08,11:46:28
14973,2015-09-08,11:47:21
14974,2015-09-08,12:04:53
14975,2015-09-08,12:12:00
14976,2015-09-08,12:14:45
14977,2015-09-08,12:20:36
14978,2015-09-08,12:22:39
14979,2015-09-08,12:28:27
14980,2015-09-08,12:33:25
14981,2015-09-08,12:36:59
14982,2015-09-08,12:40:00
14983,2015-09-08,12:42:07
14984,2015-09-08,12:42:22
14985,2015-09-08,13:12:26
14986,2015-09-08,13:23:45
14987,2015-09-08,13:34:59
14988,2015-09-08,13:53:35
14989,2015-09-08,13:55:33
14990,2015-09-08,14:08:00
14991,2015-09-08,14:44:06
14992,2015-09-08,14:47:36
14993,2015-09-08,14:49:17
14994,2015-09-08,14:54:22
14995,2015-09-08,14:55:40
14996,2015-09-08,14:58:27
14997,2015-09-08,15:01:35
14998,2015-09-08,15:19:27
14999,2015-09-08,15:32:33
15000,2015-09-08,15:51:22
15001,2015-09-08,15:54:17
15002,2015-09-08,16:00:08
15003,2015-09-08,16:05:27
15004,2015-09-08,16:05:34
15005,2015-09-08,16:48:59
15006,2015-09-08,17:07:13
15007,2015-09-08,17:11:12
15008,2015-09-08,17:22:00
15009,2015-09-08,17:27:14
15010,2015-09-08,18:09:15
15011,2015-09-08,18:10:33
15012,2015-09-08,18:15:12
15013,2015-09-08,18:31:05
15014,2015-09-08,18:34:01
15015,2015-09-08,18:40:50
15016,2015-09-08,18:49:37
15017,2015-09-08,18:53:49
15018,2015-09-08,19:07:57
15019,2015-09-08,19:08:13
15020,2015-09-08,19:13:20
15021,2015-09-08,19:17:45
15022,2015-09-08,19:31:19
15023,2015-09-08,19:34:19
15024,2015-09-08,19:36:24
15025,2015-09-08,19:41:09
15026,2015-09-08,19:49:53
15027,2015-09-08,20:01:51
15028,2015-09-08,21:11:07
15029,2015-09-08,21:22:35
15030,2015-09-08,21:32:29
15031,2015-09-08,22:03:46
15032,2015-09-08,22:16:29
15033,2015-09-09,11:22:21
15034,2015-09-09,11:30:43
15035,2015-09-09,11:33:40
15036,2015-09-09,11:39:32
15037,2015-09-09,11:42:46
15038,2015-09-09,11:43:39
15039,2015-09-09,12:27:17
15040,2015-09-09,12:28:29
15041,2015-09-09,12:30:49
15042,2015-09-09,12:36:23
15043,2015-09-09,12:39:14
15044,2015-09-09,13:04:03
15045,2015-09-09,13:11:07
15046,2015-09-09,13:29:29
15047,2015-09-09,13:50:55
15048,2015-09-09,13:53:27
15049,2015-09-09,13:54:31
15050,2015-09-09,14:03:48
15051,2015-09-09,14:06:14
15052,2015-09-09,14:10:40
15053,2015-09-09,14:36:09
15054,2015-09-09,15:13:21
15055,2015-09-09,15:24:59
15056,2015-09-09,15:34:31
15057,2015-09-09,15:35:32
15058,2015-09-09,16:19:57
15059,2015-09-09,16:22:59
15060,2015-09-09,16:30:24
15061,2015-09-09,16:49:44
15062,2015-09-09,16:53:32
15063,2015-09-09,16:55:37
15064,2015-09-09,16:55:44
15065,2015-09-09,17:04:55
15066,2015-09-09,17:10:20
15067,2015-09-09,17:14:00
15068,2015-09-09,17:17:24
15069,2015-09-09,17:28:00
15070,2015-09-09,17:30:17
15071,2015-09-09,17:35:19
15072,2015-09-09,17:41:59
15073,2015-09-09,17:50:55
15074,2015-09-09,18:06:26
15075,2015-09-09,18:12:54
15076,2015-09-09,18:13:34
15077,2015-09-09,18:17:18
15078,2015-09-09,18:28:38
15079,2015-09-09,18:37:28
15080,2015-09-09,18:39:13
15081,2015-09-09,18:43:40
15082,2015-09-09,18:45:31
15083,2015-09-09,19:55:52
15084,2015-09-09,20:00:05
15085,2015-09-09,20:30:05
15086,2015-09-09,20:46:28
15087,2015-09-09,21:07:17
15088,2015-09-09,21:22:44
15089,2015-09-09,21:24:07
15090,2015-09-09,21:30:59
15091,2015-09-09,22:01:36
15092,2015-09-10,10:25:19
15093,2015-09-10,11:20:26
15094,2015-09-10,11:27:00
15095,2015-09-10,11:30:24
15096,2015-09-10,11:44:02
15097,2015-09-10,11:50:16
15098,2015-09-10,11:57:45
15099,2015-09-10,12:18:48
15100,2015-09-10,12:32:36
15101,2015-09-10,12:48:41
15102,2015-09-10,12:51:27
15103,2015-09-10,12:52:14
15104,2015-09-10,12:53:19
15105,2015-09-10,12:58:05
15106,2015-09-10,12:58:11
15107,2015-09-10,13:02:24
15108,2015-09-10,13:13:18
15109,2015-09-10,13:20:16
15110,2015-09-10,13:35:54
15111,2015-09-10,13:38:01
15112,2015-09-10,13:49:16
15113,2015-09-10,13:52:03
15114,2015-09-10,13:54:34
15115,2015-09-10,13:54:53
15116,2015-09-10,14:27:00
15117,2015-09-10,14:29:44
15118,2015-09-10,14:39:05
15119,2015-09-10,14:59:48
15120,2015-09-10,15:09:40
15121,2015-09-10,15:37:20
15122,2015-09-10,15:37:43
15123,2015-09-10,16:00:31
15124,2015-09-10,16:07:14
15125,2015-09-10,16:22:38
15126,2015-09-10,16:34:32
15127,2015-09-10,16:39:46
15128,2015-09-10,16:42:30
15129,2015-09-10,16:49:41
15130,2015-09-10,16:52:49
15131,2015-09-10,16:57:25
15132,2015-09-10,16:57:31
15133,2015-09-10,17:25:12
15134,2015-09-10,17:25:41
15135,2015-09-10,17:48:22
15136,2015-09-10,17:49:14
15137,2015-09-10,17:59:35
15138,2015-09-10,18:11:42
15139,2015-09-10,18:21:50
15140,2015-09-10,18:23:11
15141,2015-09-10,18:34:31
15142,2015-09-10,19:24:57
15143,2015-09-10,19:27:36
15144,2015-09-10,19:45:13
15145,2015-09-10,19:46:17
15146,2015-09-10,19:46:39
15147,2015-09-10,19:54:37
15148,2015-09-10,19:57:57
15149,2015-09-10,20:06:16
15150,2015-09-10,20:56:21
15151,2015-09-10,21:04:48
15152,2015-09-10,21:34:42
15153,2015-09-10,21:53:10
15154,2015-09-11,11:31:10
15155,2015-09-11,11:36:15
15156,2015-09-11,11:55:41
15157,2015-09-11,12:03:06
15158,2015-09-11,12:13:07
15159,2015-09-11,12:21:13
15160,2015-09-11,12:31:44
15161,2015-09-11,12:36:47
15162,2015-09-11,13:01:40
15163,2015-09-11,13:05:03
15164,2015-09-11,13:06:54
15165,2015-09-11,13:09:56
15166,2015-09-11,13:15:14
15167,2015-09-11,13:15:43
15168,2015-09-11,13:45:56
15169,2015-09-11,13:46:11
15170,2015-09-11,13:54:07
15171,2015-09-11,14:00:05
15172,2015-09-11,14:07:48
15173,2015-09-11,14:10:01
15174,2015-09-11,14:11:00
15175,2015-09-11,14:14:32
15176,2015-09-11,14:15:30
15177,2015-09-11,14:21:58
15178,2015-09-11,14:31:32
15179,2015-09-11,14:32:31
15180,2015-09-11,15:11:12
15181,2015-09-11,15:22:58
15182,2015-09-11,15:28:03
15183,2015-09-11,15:28:16
15184,2015-09-11,15:44:24
15185,2015-09-11,15:46:21
15186,2015-09-11,16:07:28
15187,2015-09-11,16:24:36
15188,2015-09-11,16:28:53
15189,2015-09-11,16:37:18
15190,2015-09-11,16:45:10
15191,2015-09-11,17:06:25
15192,2015-09-11,17:07:53
15193,2015-09-11,17:16:54
15194,2015-09-11,17:17:56
15195,2015-09-11,17:22:29
15196,2015-09-11,17:23:44
15197,2015-09-11,17:39:14
15198,2015-09-11,17:39:36
15199,2015-09-11,17:40:48
15200,2015-09-11,17:48:23
15201,2015-09-11,17:49:16
15202,2015-09-11,17:53:07
15203,2015-09-11,17:53:09
15204,2015-09-11,17:53:36
15205,2015-09-11,17:59:40
15206,2015-09-11,18:01:33
15207,2015-09-11,18:23:40
15208,2015-09-11,18:42:32
15209,2015-09-11,18:50:26
15210,2015-09-11,18:55:40
15211,2015-09-11,18:58:23
15212,2015-09-11,18:59:11
15213,2015-09-11,19:06:04
15214,2015-09-11,19:20:48
15215,2015-09-11,19:23:28
15216,2015-09-11,19:25:14
15217,2015-09-11,19:30:58
15218,2015-09-11,19:34:15
15219,2015-09-11,20:03:38
15220,2015-09-11,20:06:37
15221,2015-09-11,20:13:33
15222,2015-09-11,20:13:38
15223,2015-09-11,21:04:49
15224,2015-09-11,21:10:36
15225,2015-09-11,21:22:38
15226,2015-09-11,21:25:20
15227,2015-09-11,21:25:46
15228,2015-09-11,22:02:02
15229,2015-09-11,22:41:15
15230,2015-09-11,22:53:36
15231,2015-09-12,11:43:50
15232,2015-09-12,12:16:01
15233,2015-09-12,12:24:42
15234,2015-09-12,12:49:27
15235,2015-09-12,13:04:23
15236,2015-09-12,13:08:47
15237,2015-09-12,13:14:58
15238,2015-09-12,13:16:30
15239,2015-09-12,13:18:01
15240,2015-09-12,13:26:23
15241,2015-09-12,13:28:17
15242,2015-09-12,13:36:07
15243,2015-09-12,13:37:21
15244,2015-09-12,13:44:20
15245,2015-09-12,14:02:13
15246,2015-09-12,14:15:29
15247,2015-09-12,14:34:55
15248,2015-09-12,14:49:17
15249,2015-09-12,15:21:44
15250,2015-09-12,15:41:17
15251,2015-09-12,15:43:16
15252,2015-09-12,15:45:46
15253,2015-09-12,16:13:10
15254,2015-09-12,16:16:46
15255,2015-09-12,16:42:30
15256,2015-09-12,16:46:38
15257,2015-09-12,16:47:48
15258,2015-09-12,17:05:36
15259,2015-09-12,17:09:52
15260,2015-09-12,17:23:26
15261,2015-09-12,17:24:40
15262,2015-09-12,17:25:38
15263,2015-09-12,17:37:11
15264,2015-09-12,17:41:37
15265,2015-09-12,17:47:59
15266,2015-09-12,17:49:17
15267,2015-09-12,17:51:08
15268,2015-09-12,17:56:07
15269,2015-09-12,18:28:44
15270,2015-09-12,18:29:09
15271,2015-09-12,18:31:53
15272,2015-09-12,18:37:31
15273,2015-09-12,18:42:06
15274,2015-09-12,18:43:39
15275,2015-09-12,18:43:45
15276,2015-09-12,18:44:03
15277,2015-09-12,18:53:07
15278,2015-09-12,19:25:56
15279,2015-09-12,19:28:00
15280,2015-09-12,19:29:12
15281,2015-09-12,19:35:21
15282,2015-09-12,19:43:43
15283,2015-09-12,19:49:50
15284,2015-09-12,19:50:59
15285,2015-09-12,19:55:19
15286,2015-09-12,20:11:30
15287,2015-09-12,20:18:11
15288,2015-09-12,20:20:43
15289,2015-09-12,20:32:55
15290,2015-09-12,21:06:56
15291,2015-09-12,21:08:36
15292,2015-09-12,21:19:36
15293,2015-09-12,21:26:43
15294,2015-09-12,21:41:25
15295,2015-09-12,21:57:17
15296,2015-09-12,22:26:16
15297,2015-09-12,22:28:22
15298,2015-09-13,12:11:43
15299,2015-09-13,12:12:17
15300,2015-09-13,12:23:40
15301,2015-09-13,12:29:46
15302,2015-09-13,12:48:45
15303,2015-09-13,12:51:38
15304,2015-09-13,12:56:49
15305,2015-09-13,13:09:38
15306,2015-09-13,13:15:33
15307,2015-09-13,13:18:32
15308,2015-09-13,13:31:05
15309,2015-09-13,13:34:25
15310,2015-09-13,13:39:49
15311,2015-09-13,14:19:58
15312,2015-09-13,14:28:51
15313,2015-09-13,14:40:16
15314,2015-09-13,14:45:58
15315,2015-09-13,15:09:43
15316,2015-09-13,15:42:33
15317,2015-09-13,16:05:09
15318,2015-09-13,16:18:22
15319,2015-09-13,16:37:43
15320,2015-09-13,16:41:03
15321,2015-09-13,16:51:12
15322,2015-09-13,17:08:46
15323,2015-09-13,17:19:01
15324,2015-09-13,18:06:57
15325,2015-09-13,18:22:07
15326,2015-09-13,18:30:49
15327,2015-09-13,18:35:59
15328,2015-09-13,18:37:07
15329,2015-09-13,18:43:01
15330,2015-09-13,18:51:01
15331,2015-09-13,19:04:17
15332,2015-09-13,19:04:43
15333,2015-09-13,19:09:33
15334,2015-09-13,19:10:36
15335,2015-09-13,19:13:33
15336,2015-09-13,19:49:25
15337,2015-09-13,20:08:42
15338,2015-09-13,20:10:35
15339,2015-09-13,20:30:15
15340,2015-09-13,20:37:53
15341,2015-09-13,20:39:51
15342,2015-09-13,21:19:39
15343,2015-09-13,21:19:52
15344,2015-09-13,21:33:53
15345,2015-09-13,22:08:13
15346,2015-09-13,22:24:04
15347,2015-09-14,11:50:50
15348,2015-09-14,11:58:38
15349,2015-09-14,12:04:49
15350,2015-09-14,12:05:06
15351,2015-09-14,12:08:36
15352,2015-09-14,12:24:07
15353,2015-09-14,12:24:49
15354,2015-09-14,12:26:09
15355,2015-09-14,12:30:18
15356,2015-09-14,12:35:46
15357,2015-09-14,12:44:38
15358,2015-09-14,12:52:08
15359,2015-09-14,12:54:05
15360,2015-09-14,12:57:49
15361,2015-09-14,13:04:45
15362,2015-09-14,13:10:47
15363,2015-09-14,13:26:04
15364,2015-09-14,13:38:47
15365,2015-09-14,13:41:26
15366,2015-09-14,13:46:39
15367,2015-09-14,13:52:15
15368,2015-09-14,13:55:32
15369,2015-09-14,13:56:01
15370,2015-09-14,14:00:39
15371,2015-09-14,14:06:39
15372,2015-09-14,14:11:17
15373,2015-09-14,14:34:22
15374,2015-09-14,14:35:08
15375,2015-09-14,14:55:59
15376,2015-09-14,15:46:08
15377,2015-09-14,16:11:47
15378,2015-09-14,16:18:38
15379,2015-09-14,16:21:14
15380,2015-09-14,16:23:56
15381,2015-09-14,16:47:50
15382,2015-09-14,16:49:35
15383,2015-09-14,17:01:02
15384,2015-09-14,17:07:28
15385,2015-09-14,17:20:02
15386,2015-09-14,17:27:00
15387,2015-09-14,17:33:11
15388,2015-09-14,17:34:49
15389,2015-09-14,17:39:20
15390,2015-09-14,18:22:42
15391,2015-09-14,18:49:48
15392,2015-09-14,19:09:25
15393,2015-09-14,19:22:48
15394,2015-09-14,19:47:26
15395,2015-09-14,20:06:20
15396,2015-09-14,20:08:26
15397,2015-09-14,20:13:24
15398,2015-09-14,20:15:14
15399,2015-09-14,20:23:48
15400,2015-09-14,20:26:10
15401,2015-09-14,20:30:35
15402,2015-09-14,20:38:28
15403,2015-09-14,20:52:35
15404,2015-09-14,21:40:39
15405,2015-09-14,21:59:08
15406,2015-09-14,22:21:22
15407,2015-09-15,11:23:42
15408,2015-09-15,11:37:41
15409,2015-09-15,11:43:36
15410,2015-09-15,11:59:29
15411,2015-09-15,12:06:51
15412,2015-09-15,12:15:42
15413,2015-09-15,12:16:05
15414,2015-09-15,12:24:53
15415,2015-09-15,12:34:54
15416,2015-09-15,12:52:14
15417,2015-09-15,12:59:14
15418,2015-09-15,13:23:41
15419,2015-09-15,13:27:41
15420,2015-09-15,13:28:36
15421,2015-09-15,13:30:46
15422,2015-09-15,13:42:25
15423,2015-09-15,13:43:17
15424,2015-09-15,14:01:41
15425,2015-09-15,14:03:54
15426,2015-09-15,14:57:18
15427,2015-09-15,14:59:11
15428,2015-09-15,15:01:12
15429,2015-09-15,15:01:26
15430,2015-09-15,15:08:21
15431,2015-09-15,15:28:17
15432,2015-09-15,15:30:53
15433,2015-09-15,15:39:55
15434,2015-09-15,15:49:18
15435,2015-09-15,16:08:22
15436,2015-09-15,16:16:55
15437,2015-09-15,16:20:29
15438,2015-09-15,16:27:08
15439,2015-09-15,16:34:42
15440,2015-09-15,16:48:57
15441,2015-09-15,16:52:37
15442,2015-09-15,16:58:35
15443,2015-09-15,17:23:24
15444,2015-09-15,17:26:44
15445,2015-09-15,17:31:25
