order_id,date,time
11183,2015-07-06,13:51:10
11184,2015-07-06,13:54:13
11185,2015-07-06,14:06:00
11186,2015-07-06,14:07:02
11187,2015-07-06,14:15:43
11188,2015-07-06,14:22:05
11189,2015-07-06,14:41:55
11190,2015-07-06,15:03:34
11191,2015-07-06,15:35:46
11192,2015-07-06,15:46:03
11193,2015-07-06,16:23:19
11194,2015-07-06,16:54:16
11195,2015-07-06,17:20:47
11196,2015-07-06,17:30:10
11197,2015-07-06,17:32:02
11198,2015-07-06,17:45:28
11199,2015-07-06,17:47:39
11200,2015-07-06,17:48:19
11201,2015-07-06,17:49:28
11202,2015-07-06,17:57:40
11203,2015-07-06,18:00:33
11204,2015-07-06,18:04:34
11205,2015-07-06,18:07:13
11206,2015-07-06,18:08:46
11207,2015-07-06,18:18:11
11208,2015-07-06,18:25:45
11209,2015-07-06,18:36:01
11210,2015-07-06,18:40:51
11211,2015-07-06,18:47:42
11212,2015-07-06,18:56:03
11213,2015-07-06,19:39:18
11214,2015-07-06,19:47:41
11215,2015-07-06,19:55:47
11216,2015-07-06,20:01:33
11217,2015-07-06,20:11:23
11218,2015-07-06,20:46:48
11219,2015-07-06,20:51:51
11220,2015-07-06,21:05:51
11221,2015-07-06,22:16:53
11222,2015-07-07,11:25:31
11223,2015-07-07,11:51:23
11224,2015-07-07,11:54:47
11225,2015-07-07,11:55:29
11226,2015-07-07,12:02:28
11227,2015-07-07,12:07:49
11228,2015-07-07,12:24:21
11229,2015-07-07,12:24:32
11230,2015-07-07,12:28:41
11231,2015-07-07,12:36:02
11232,2015-07-07,12:37:50
11233,2015-07-07,13:00:19
11234,2015-07-07,13:11:54
11235,2015-07-07,13:15:15
11236,2015-07-07,13:15:45
11237,2015-07-07,13:24:47
11238,2015-07-07,15:22:39
11239,2015-07-07,15:25:57
11240,2015-07-07,15:54:43
11241,2015-07-07,15:57:17
11242,2015-07-07,15:58:08
11243,2015-07-07,16:14:10
11244,2015-07-07,16:35:24
11245,2015-07-07,16:41:56
11246,2015-07-07,17:05:58
11247,2015-07-07,17:06:40
11248,2015-07-07,17:18:15
11249,2015-07-07,17:26:26
11250,2015-07-07,17:33:05
11251,2015-07-07,17:34:01
11252,2015-07-07,17:40:41
11253,2015-07-07,17:48:24
11254,2015-07-07,17:52:46
11255,2015-07-07,17:56:25
11256,2015-07-07,17:58:58
11257,2015-07-07,18:00:41
11258,2015-07-07,18:19:31
11259,2015-07-07,18:36:35
11260,2015-07-07,18:46:00
11261,2015-07-07,18:49:36
11262,2015-07-07,18:58:12
11263,2015-07-07,19:22:13
11264,2015-07-07,19:47:02
11265,2015-07-07,19:49:28
11266,2015-07-07,19:52:53
11267,2015-07-07,20:03:12
11268,2015-07-07,20:22:37
11269,2015-07-07,20:23:23
11270,2015-07-07,20:23:31
11271,2015-07-07,20:36:55
11272,2015-07-07,21:55:31
11273,2015-07-07,22:01:40
11274,2015-07-07,22:49:32
11275,2015-07-08,11:21:06
11276,2015-07-08,11:30:03
11277,2015-07-08,11:31:22
11278,2015-07-08,11:40:20
11279,2015-07-08,11:42:19
11280,2015-07-08,11:47:42
11281,2015-07-08,11:53:27
11282,2015-07-08,11:57:58
11283,2015-07-08,12:00:51
11284,2015-07-08,12:03:13
11285,2015-07-08,12:07:10
11286,2015-07-08,12:09:10
11287,2015-07-08,12:14:13
11288,2015-07-08,12:16:18
11289,2015-07-08,12:21:02
11290,2015-07-08,12:30:39
11291,2015-07-08,12:44:24
11292,2015-07-08,12:47:09
11293,2015-07-08,12:54:45
11294,2015-07-08,13:02:48
11295,2015-07-08,13:12:23
11296,2015-07-08,13:12:39
11297,2015-07-08,13:18:08
11298,2015-07-08,13:48:58
11299,2015-07-08,14:08:21
11300,2015-07-08,14:12:04
11301,2015-07-08,14:16:09
11302,2015-07-08,14:23:49
11303,2015-07-08,14:36:05
11304,2015-07-08,14:37:51
11305,2015-07-08,14:38:29
11306,2015-07-08,14:56:16
11307,2015-07-08,15:06:30
11308,2015-07-08,15:17:28
11309,2015-07-08,15:22:26
11310,2015-07-08,15:34:17
11311,2015-07-08,16:02:26
11312,2015-07-08,16:45:45
11313,2015-07-08,16:57:03
11314,2015-07-08,17:12:31
11315,2015-07-08,17:20:39
11316,2015-07-08,17:25:38
11317,2015-07-08,17:32:28
11318,2015-07-08,17:46:05
11319,2015-07-08,17:48:43
11320,2015-07-08,18:04:21
11321,2015-07-08,18:27:26
11322,2015-07-08,18:30:12
11323,2015-07-08,18:35:18
11324,2015-07-08,18:40:06
11325,2015-07-08,18:53:55
11326,2015-07-08,19:04:38
11327,2015-07-08,19:09:57
11328,2015-07-08,19:19:09
11329,2015-07-08,19:21:35
11330,2015-07-08,19:36:02
11331,2015-07-08,19:42:11
11332,2015-07-08,19:51:23
11333,2015-07-08,20:12:29
11334,2015-07-08,20:20:00
11335,2015-07-08,20:59:13
11336,2015-07-08,21:00:10
11337,2015-07-08,21:23:47
11338,2015-07-08,21:32:21
11339,2015-07-08,22:07:13
11340,2015-07-08,22:22:44
11341,2015-07-09,11:27:22
11342,2015-07-09,11:33:38
11343,2015-07-09,11:36:49
11344,2015-07-09,11:37:19
11345,2015-07-09,11:48:31
11346,2015-07-09,11:50:28
11347,2015-07-09,12:00:10
11348,2015-07-09,12:01:11
11349,2015-07-09,12:03:58
11350,2015-07-09,12:15:51
11351,2015-07-09,12:17:11
11352,2015-07-09,12:30:34
11353,2015-07-09,12:37:12
11354,2015-07-09,12:38:47
11355,2015-07-09,12:42:14
11356,2015-07-09,12:49:07
11357,2015-07-09,13:04:50
11358,2015-07-09,13:08:20
11359,2015-07-09,13:09:09
11360,2015-07-09,13:19:38
11361,2015-07-09,13:44:29
11362,2015-07-09,13:55:24
11363,2015-07-09,14:17:15
11364,2015-07-09,14:34:54
11365,2015-07-09,15:16:57
11366,2015-07-09,15:47:38
11367,2015-07-09,15:50:50
11368,2015-07-09,16:06:42
11369,2015-07-09,16:39:34
11370,2015-07-09,16:40:59
11371,2015-07-09,16:46:48
11372,2015-07-09,16:49:56
11373,2015-07-09,16:50:31
11374,2015-07-09,16:56:14
11375,2015-07-09,16:56:48
11376,2015-07-09,17:06:20
11377,2015-07-09,17:25:38
11378,2015-07-09,17:28:44
11379,2015-07-09,17:31:13
11380,2015-07-09,17:39:41
11381,2015-07-09,17:44:01
11382,2015-07-09,17:55:11
11383,2015-07-09,18:13:32
11384,2015-07-09,18:19:01
11385,2015-07-09,18:42:17
11386,2015-07-09,18:45:14
11387,2015-07-09,19:02:53
11388,2015-07-09,19:27:00
11389,2015-07-09,19:32:32
11390,2015-07-09,19:38:47
11391,2015-07-09,19:40:15
11392,2015-07-09,19:48:41
11393,2015-07-09,20:12:18
11394,2015-07-09,20:17:39
11395,2015-07-09,20:25:22
11396,2015-07-09,20:28:25
11397,2015-07-09,20:39:10
11398,2015-07-09,21:58:38
11399,2015-07-10,11:29:40
11400,2015-07-10,11:42:14
11401,2015-07-10,11:45:50
11402,2015-07-10,11:54:15
11403,2015-07-10,12:03:17
11404,2015-07-10,12:10:35
11405,2015-07-10,12:18:21
11406,2015-07-10,12:20:26
11407,2015-07-10,12:22:30
11408,2015-07-10,12:24:30
11409,2015-07-10,12:52:38
11410,2015-07-10,12:54:04
11411,2015-07-10,12:58:49
11412,2015-07-10,13:20:10
11413,2015-07-10,13:25:57
11414,2015-07-10,13:27:42
11415,2015-07-10,13:27:58
11416,2015-07-10,13:29:30
11417,2015-07-10,13:37:07
11418,2015-07-10,13:48:54
11419,2015-07-10,14:07:30
11420,2015-07-10,14:14:28
11421,2015-07-10,14:26:31
11422,2015-07-10,14:31:03
11423,2015-07-10,14:34:16
11424,2015-07-10,14:36:32
11425,2015-07-10,15:05:32
11426,2015-07-10,15:13:53
11427,2015-07-10,15:19:48
11428,2015-07-10,15:39:20
11429,2015-07-10,15:46:06
11430,2015-07-10,15:52:38
11431,2015-07-10,15:53:42
11432,2015-07-10,16:10:32
11433,2015-07-10,16:19:49
11434,2015-07-10,16:45:50
11435,2015-07-10,16:54:37
11436,2015-07-10,17:02:50
11437,2015-07-10,17:03:28
11438,2015-07-10,17:36:48
11439,2015-07-10,17:45:54
11440,2015-07-10,18:03:55
11441,2015-07-10,18:12:15
11442,2015-07-10,18:17:43
11443,2015-07-10,18:24:21
11444,2015-07-10,18:24:56
11445,2015-07-10,18:46:25
11446,2015-07-10,18:52:53
11447,2015-07-10,18:54:46
11448,2015-07-10,18:56:39
11449,2015-07-10,19:03:06
11450,2015-07-10,19:10:44
11451,2015-07-10,19:13:49
11452,2015-07-10,19:29:19
11453,2015-07-10,19:53:19
11454,2015-07-10,19:59:19
11455,2015-07-10,20:19:22
11456,2015-07-10,20:20:01
11457,2015-07-10,20:26:49
11458,2015-07-10,20:44:16
11459,2015-07-10,20:54:03
11460,2015-07-10,21:26:07
11461,2015-07-10,21:38:45
11462,2015-07-10,21:50:39
11463,2015-07-10,22:03:06
11464,2015-07-10,22:14:54
11465,2015-07-10,22:20:47
11466,2015-07-10,22:26:19
11467,2015-07-10,22:30:44
11468,2015-07-10,22:37:56
11469,2015-07-10,22:48:03
11470,2015-07-11,11:59:42
11471,2015-07-11,12:23:19
11472,2015-07-11,12:25:34
11473,2015-07-11,12:27:34
11474,2015-07-11,12:43:12
11475,2015-07-11,12:44:23
11476,2015-07-11,13:03:45
11477,2015-07-11,13:22:42
11478,2015-07-11,13:48:39
11479,2015-07-11,13:52:29
11480,2015-07-11,14:11:54
11481,2015-07-11,14:14:23
11482,2015-07-11,14:56:29
11483,2015-07-11,15:19:11
11484,2015-07-11,15:43:19
11485,2015-07-11,15:50:27
11486,2015-07-11,16:03:30
11487,2015-07-11,16:05:35
11488,2015-07-11,16:09:52
11489,2015-07-11,16:10:07
11490,2015-07-11,16:30:45
11491,2015-07-11,16:34:02
11492,2015-07-11,16:40:06
11493,2015-07-11,17:26:25
11494,2015-07-11,17:32:59
11495,2015-07-11,17:36:02
11496,2015-07-11,17:40:39
11497,2015-07-11,17:44:46
11498,2015-07-11,18:04:40
11499,2015-07-11,18:10:42
11500,2015-07-11,18:12:12
11501,2015-07-11,18:36:27
11502,2015-07-11,18:51:59
11503,2015-07-11,18:52:06
11504,2015-07-11,19:15:47
11505,2015-07-11,19:23:45
11506,2015-07-11,19:32:59
11507,2015-07-11,19:41:07
11508,2015-07-11,19:51:12
11509,2015-07-11,19:58:13
11510,2015-07-11,20:05:02
11511,2015-07-11,20:10:06
11512,2015-07-11,20:12:53
11513,2015-07-11,20:18:09
11514,2015-07-11,20:37:29
11515,2015-07-11,20:39:51
11516,2015-07-11,20:40:51
11517,2015-07-11,20:43:19
11518,2015-07-11,20:55:04
11519,2015-07-11,21:16:31
11520,2015-07-11,21:46:41
11521,2015-07-11,21:53:57
11522,2015-07-11,22:18:23
11523,2015-07-12,11:42:17
11524,2015-07-12,11:52:33
11525,2015-07-12,12:13:11
11526,2015-07-12,12:31:18
11527,2015-07-12,12:39:50
11528,2015-07-12,13:02:12
11529,2015-07-12,13:13:54
11530,2015-07-12,13:20:48
11531,2015-07-12,13:22:39
11532,2015-07-12,13:27:45
11533,2015-07-12,13:29:10
11534,2015-07-12,13:34:42
11535,2015-07-12,13:53:38
11536,2015-07-12,14:06:00
11537,2015-07-12,14:15:27
11538,2015-07-12,14:17:07
11539,2015-07-12,14:39:17
11540,2015-07-12,15:46:39
11541,2015-07-12,16:25:25
11542,2015-07-12,16:30:36
11543,2015-07-12,16:37:10
11544,2015-07-12,16:38:23
11545,2015-07-12,16:40:52
11546,2015-07-12,16:53:07
11547,2015-07-12,16:59:17
11548,2015-07-12,17:03:03
11549,2015-07-12,17:04:28
11550,2015-07-12,17:20:18
11551,2015-07-12,17:23:28
11552,2015-07-12,17:32:22
11553,2015-07-12,17:48:25
11554,2015-07-12,17:58:46
11555,2015-07-12,17:58:57
11556,2015-07-12,18:04:11
11557,2015-07-12,18:09:03
11558,2015-07-12,18:31:48
11559,2015-07-12,18:35:39
11560,2015-07-12,18:38:14
11561,2015-07-12,18:38:47
11562,2015-07-12,18:41:14
11563,2015-07-12,18:43:52
11564,2015-07-12,18:45:05
11565,2015-07-12,18:52:04
11566,2015-07-12,19:15:20
11567,2015-07-12,19:52:36
11568,2015-07-12,20:08:13
11569,2015-07-12,20:41:47
11570,2015-07-12,20:44:19
11571,2015-07-12,20:48:31
11572,2015-07-12,21:08:50
11573,2015-07-12,21:19:17
11574,2015-07-12,21:30:10
11575,2015-07-12,21:57:54
11576,2015-07-12,22:09:07
11577,2015-07-12,22:09:09
11578,2015-07-12,22:10:14
11579,2015-07-12,22:17:01
11580,2015-07-12,23:02:51
11581,2015-07-13,11:18:43
11582,2015-07-13,11:18:53
11583,2015-07-13,11:28:40
11584,2015-07-13,11:28:51
11585,2015-07-13,11:31:29
11586,2015-07-13,11:38:36
11587,2015-07-13,11:39:55
11588,2015-07-13,11:45:51
11589,2015-07-13,11:52:29
11590,2015-07-13,11:52:51
11591,2015-07-13,11:57:13
11592,2015-07-13,12:01:07
11593,2015-07-13,12:02:30
11594,2015-07-13,12:04:37
11595,2015-07-13,12:09:47
11596,2015-07-13,12:11:51
11597,2015-07-13,12:22:13
11598,2015-07-13,13:18:19
11599,2015-07-13,13:37:50
11600,2015-07-13,13:38:37
11601,2015-07-13,13:47:09
11602,2015-07-13,13:50:20
11603,2015-07-13,13:53:58
11604,2015-07-13,14:24:00
11605,2015-07-13,14:30:53
11606,2015-07-13,15:01:18
11607,2015-07-13,15:33:13
11608,2015-07-13,15:33:26
11609,2015-07-13,15:50:26
11610,2015-07-13,16:08:36
11611,2015-07-13,16:15:28
11612,2015-07-13,16:23:39
11613,2015-07-13,16:38:34
11614,2015-07-13,17:11:41
11615,2015-07-13,17:12:05
11616,2015-07-13,17:28:25
11617,2015-07-13,17:34:28
11618,2015-07-13,17:54:32
11619,2015-07-13,17:54:33
11620,2015-07-13,18:05:54
11621,2015-07-13,18:11:46
11622,2015-07-13,18:16:55
11623,2015-07-13,18:27:55
11624,2015-07-13,18:32:37
11625,2015-07-13,18:41:42
11626,2015-07-13,19:01:05
11627,2015-07-13,19:12:17
11628,2015-07-13,19:15:35
11629,2015-07-13,19:23:12
11630,2015-07-13,19:44:50
11631,2015-07-13,19:47:07
11632,2015-07-13,19:51:28
11633,2015-07-13,20:19:31
11634,2015-07-13,21:16:50
11635,2015-07-14,11:27:09
11636,2015-07-14,11:33:28
11637,2015-07-14,11:56:49
11638,2015-07-14,11:57:35
11639,2015-07-14,12:04:06
11640,2015-07-14,12:10:47
11641,2015-07-14,12:11:07
11642,2015-07-14,12:22:22
11643,2015-07-14,12:33:10
11644,2015-07-14,12:55:41
11645,2015-07-14,12:56:03
11646,2015-07-14,12:58:04
11647,2015-07-14,12:59:14
11648,2015-07-14,13:00:55
11649,2015-07-14,13:02:52
11650,2015-07-14,13:05:21
11651,2015-07-14,13:05:54
11652,2015-07-14,13:15:57
11653,2015-07-14,13:20:30
11654,2015-07-14,13:20:41
11655,2015-07-14,13:36:45
11656,2015-07-14,13:47:16
11657,2015-07-14,14:03:28
11658,2015-07-14,14:11:45
11659,2015-07-14,14:21:28
11660,2015-07-14,15:18:58
11661,2015-07-14,15:21:38
11662,2015-07-14,15:36:24
11663,2015-07-14,15:48:22
11664,2015-07-14,15:57:02
11665,2015-07-14,16:12:42
11666,2015-07-14,16:14:43
11667,2015-07-14,16:37:35
11668,2015-07-14,16:58:21
11669,2015-07-14,17:08:30
